,onset,duration,description,subjectID,trial,onset_s,blinks,condition,chorale
1232,1970-01-01 00:00:00.000000,28.15625,Listening/chor-096,15,0,0.0,0,Listening,096
1233,1970-01-01 00:00:28.171875,28.15625,Listening/chor-038,15,1,28.171875,1,Listening,038
1234,1970-01-01 00:00:56.343750,28.15625,Listening/chor-038,15,2,56.34375,0,Listening,038
1235,1970-01-01 00:01:24.515625,28.15625,Listening/chor-038,15,3,84.515625,0,Listening,038
1236,1970-01-01 00:01:52.687500,28.15625,Listening/chor-101,15,4,112.6875,1,Listening,101
1237,1970-01-01 00:02:20.859375,28.15625,Listening/chor-019,15,5,140.859375,0,Listening,019
1238,1970-01-01 00:02:49.031250,28.15625,Listening/chor-019,15,6,169.03125,0,Listening,019
1239,1970-01-01 00:03:17.203125,28.15625,Listening/chor-019,15,7,197.203125,0,Listening,019
1240,1970-01-01 00:03:45.375000,28.15625,Imagery/chor-096,15,8,225.375,0,Imagery,096
1241,1970-01-01 00:04:13.546875,28.15625,Imagery/chor-096,15,9,253.546875,1,Imagery,096
1242,1970-01-01 00:04:41.718750,28.15625,Imagery/chor-101,15,10,281.71875,1,Imagery,101
1243,1970-01-01 00:05:09.890625,28.15625,Listening/chor-096,15,11,309.890625,0,Listening,096
1244,1970-01-01 00:05:38.062500,28.15625,Listening/chor-096,15,12,338.0625,0,Listening,096
1245,1970-01-01 00:06:06.234375,28.15625,Listening/chor-096,15,13,366.234375,0,Listening,096
1246,1970-01-01 00:06:34.406250,28.15625,Listening/chor-096,15,14,394.40625,1,Listening,096
1247,1970-01-01 00:07:02.578125,28.15625,Listening/chor-101,15,15,422.578125,1,Listening,101
1248,1970-01-01 00:07:30.750000,28.15625,Listening/chor-019,15,16,450.75,0,Listening,019
1249,1970-01-01 00:07:58.921875,28.15625,Imagery/chor-096,15,17,478.921875,0,Imagery,096
1250,1970-01-01 00:08:27.093750,28.15625,Imagery/chor-096,15,18,507.09375,0,Imagery,096
1251,1970-01-01 00:08:55.265625,28.15625,Imagery/chor-038,15,19,535.265625,4,Imagery,038
1252,1970-01-01 00:09:23.437500,28.15625,Imagery/chor-101,15,20,563.4375,1,Imagery,101
1253,1970-01-01 00:09:51.609375,28.15625,Imagery/chor-101,15,21,591.609375,0,Imagery,101
1254,1970-01-01 00:10:19.781250,28.15625,Listening/chor-038,15,22,619.78125,0,Listening,038
1255,1970-01-01 00:10:47.953125,28.15625,Listening/chor-038,15,23,647.953125,0,Listening,038
1256,1970-01-01 00:11:16.125000,28.15625,Listening/chor-101,15,24,676.125,0,Listening,101
1257,1970-01-01 00:11:44.296875,28.15625,Listening/chor-101,15,25,704.296875,0,Listening,101
1258,1970-01-01 00:12:12.468750,28.15625,Listening/chor-019,15,26,732.46875,0,Listening,019
1259,1970-01-01 00:12:40.640625,28.15625,Listening/chor-019,15,27,760.640625,0,Listening,019
1260,1970-01-01 00:13:08.812500,28.15625,Listening/chor-019,15,28,788.8125,0,Listening,019
1261,1970-01-01 00:13:36.984375,28.15625,Imagery/chor-038,15,29,816.984375,0,Imagery,038
1262,1970-01-01 00:14:05.156250,28.15625,Imagery/chor-038,15,30,845.15625,3,Imagery,038
1263,1970-01-01 00:14:33.328125,28.15625,Imagery/chor-101,15,31,873.328125,1,Imagery,101
1264,1970-01-01 00:15:01.500000,28.15625,Imagery/chor-019,15,32,901.5,0,Imagery,019
1265,1970-01-01 00:15:29.671875,28.15625,Listening/chor-096,15,33,929.671875,1,Listening,096
1266,1970-01-01 00:15:57.843750,28.15625,Listening/chor-038,15,34,957.84375,0,Listening,038
1267,1970-01-01 00:16:26.015625,28.15625,Listening/chor-038,15,35,986.015625,1,Listening,038
1268,1970-01-01 00:16:54.187500,28.15625,Listening/chor-101,15,36,1014.1875,3,Listening,101
1269,1970-01-01 00:17:22.359375,28.15625,Listening/chor-019,15,37,1042.359375,0,Listening,019
1270,1970-01-01 00:17:50.531250,28.15625,Listening/chor-019,15,38,1070.53125,0,Listening,019
1271,1970-01-01 00:18:18.703125,28.15625,Imagery/chor-096,15,39,1098.703125,0,Imagery,096
1272,1970-01-01 00:18:46.875000,28.15625,Imagery/chor-101,15,40,1126.875,0,Imagery,101
1273,1970-01-01 00:19:15.046875,28.15625,Imagery/chor-019,15,41,1155.046875,1,Imagery,019
1274,1970-01-01 00:19:43.218750,28.15625,Imagery/chor-019,15,42,1183.21875,0,Imagery,019
1275,1970-01-01 00:20:11.390625,28.15625,Imagery/chor-019,15,43,1211.390625,1,Imagery,019
1276,1970-01-01 00:20:39.562500,28.15625,Listening/chor-096,15,44,1239.5625,0,Listening,096
1277,1970-01-01 00:21:07.734375,28.15625,Listening/chor-096,15,45,1267.734375,0,Listening,096
1278,1970-01-01 00:21:35.906250,28.15625,Listening/chor-101,15,46,1295.90625,0,Listening,101
1279,1970-01-01 00:22:04.078125,28.15625,Imagery/chor-096,15,47,1324.078125,0,Imagery,096
1280,1970-01-01 00:22:32.250000,28.15625,Imagery/chor-096,15,48,1352.25,0,Imagery,096
1281,1970-01-01 00:23:00.421875,28.15625,Imagery/chor-038,15,49,1380.421875,0,Imagery,038
1282,1970-01-01 00:23:28.593750,28.15625,Imagery/chor-101,15,50,1408.59375,0,Imagery,101
1283,1970-01-01 00:23:56.765625,28.15625,Imagery/chor-101,15,51,1436.765625,1,Imagery,101
1284,1970-01-01 00:24:24.937500,28.15625,Imagery/chor-101,15,52,1464.9375,0,Imagery,101
1285,1970-01-01 00:24:53.109375,28.15625,Imagery/chor-019,15,53,1493.109375,0,Imagery,019
1286,1970-01-01 00:25:21.281250,28.15625,Imagery/chor-019,15,54,1521.28125,0,Imagery,019
1287,1970-01-01 00:25:49.453125,28.15625,Listening/chor-096,15,55,1549.453125,0,Listening,096
1288,1970-01-01 00:26:17.625000,28.15625,Listening/chor-038,15,56,1577.625,0,Listening,038
1289,1970-01-01 00:26:45.796875,28.15625,Listening/chor-038,15,57,1605.796875,1,Listening,038
1290,1970-01-01 00:27:13.968750,28.15625,Listening/chor-101,15,58,1633.96875,0,Listening,101
1291,1970-01-01 00:27:42.140625,28.15625,Listening/chor-101,15,59,1662.140625,0,Listening,101
1292,1970-01-01 00:28:10.312500,28.15625,Imagery/chor-096,15,60,1690.3125,1,Imagery,096
1293,1970-01-01 00:28:38.484375,28.15625,Imagery/chor-096,15,61,1718.484375,1,Imagery,096
1294,1970-01-01 00:29:06.656250,28.15625,Imagery/chor-038,15,62,1746.65625,0,Imagery,038
1295,1970-01-01 00:29:34.828125,28.15625,Imagery/chor-019,15,63,1774.828125,0,Imagery,019
1296,1970-01-01 00:30:03.000000,28.15625,Imagery/chor-019,15,64,1803.0,0,Imagery,019
1297,1970-01-01 00:30:31.171875,28.15625,Imagery/chor-019,15,65,1831.171875,0,Imagery,019
1298,1970-01-01 00:30:59.343750,28.15625,Listening/chor-096,15,66,1859.34375,0,Listening,096
1299,1970-01-01 00:31:27.515625,28.15625,Listening/chor-096,15,67,1887.515625,0,Listening,096
1300,1970-01-01 00:31:55.687500,28.15625,Listening/chor-038,15,68,1915.6875,1,Listening,038
1301,1970-01-01 00:32:23.859375,28.15625,Listening/chor-038,15,69,1943.859375,0,Listening,038
1302,1970-01-01 00:32:52.031250,28.15625,Listening/chor-101,15,70,1972.03125,0,Listening,101
1303,1970-01-01 00:33:20.203125,28.15625,Imagery/chor-038,15,71,2000.203125,0,Imagery,038
1304,1970-01-01 00:33:48.375000,28.15625,Imagery/chor-038,15,72,2028.375,0,Imagery,038
1305,1970-01-01 00:34:16.546875,28.15625,Imagery/chor-038,15,73,2056.546875,0,Imagery,038
1306,1970-01-01 00:34:44.718750,28.15625,Imagery/chor-038,15,74,2084.71875,1,Imagery,038
1307,1970-01-01 00:35:12.890625,28.15625,Imagery/chor-019,15,75,2112.890625,0,Imagery,019
1308,1970-01-01 00:35:41.062500,28.15625,Imagery/chor-019,15,76,2141.0625,1,Imagery,019
1309,1970-01-01 00:36:09.234375,28.15625,Listening/chor-101,15,77,2169.234375,0,Listening,101
1310,1970-01-01 00:36:37.406250,28.15625,Listening/chor-101,15,78,2197.40625,1,Listening,101
1311,1970-01-01 00:37:05.578125,28.15625,Listening/chor-019,15,79,2225.578125,1,Listening,019
1312,1970-01-01 00:37:33.750000,28.15625,Listening/chor-019,15,80,2253.75,0,Listening,019
1313,1970-01-01 00:38:01.921875,28.15625,Imagery/chor-096,15,81,2281.921875,0,Imagery,096
1314,1970-01-01 00:38:30.093750,28.15625,Imagery/chor-096,15,82,2310.09375,0,Imagery,096
1315,1970-01-01 00:38:58.265625,28.15625,Imagery/chor-038,15,83,2338.265625,0,Imagery,038
1316,1970-01-01 00:39:26.437500,28.15625,Imagery/chor-038,15,84,2366.4375,0,Imagery,038
1317,1970-01-01 00:39:54.609375,28.15625,Imagery/chor-101,15,85,2394.609375,0,Imagery,101
1318,1970-01-01 00:40:22.781250,28.15625,Imagery/chor-101,15,86,2422.78125,0,Imagery,101
1319,1970-01-01 00:40:50.953125,28.15625,Imagery/chor-101,15,87,2450.953125,1,Imagery,101
1320,1970-01-01 00:00:00.000000,28.15625,Listening/chor-096,16,0,0.0,0,Listening,096
1321,1970-01-01 00:00:28.171875,28.15625,Listening/chor-096,16,1,28.171875,0,Listening,096
1322,1970-01-01 00:00:56.343750,28.15625,Listening/chor-038,16,2,56.34375,0,Listening,038
1323,1970-01-01 00:01:24.515625,28.15625,Listening/chor-038,16,3,84.515625,0,Listening,038
1324,1970-01-01 00:01:52.687500,28.15625,Listening/chor-038,16,4,112.6875,0,Listening,038
1325,1970-01-01 00:02:20.859375,28.15625,Listening/chor-038,16,5,140.859375,0,Listening,038
1326,1970-01-01 00:02:49.031250,28.15625,Listening/chor-019,16,6,169.03125,0,Listening,019
1327,1970-01-01 00:03:17.203125,28.15625,Listening/chor-019,16,7,197.203125,0,Listening,019
1328,1970-01-01 00:03:45.375000,28.15625,Imagery/chor-096,16,8,225.375,0,Imagery,096
1329,1970-01-01 00:04:13.546875,28.15625,Imagery/chor-038,16,9,253.546875,0,Imagery,038
1330,1970-01-01 00:04:41.718750,28.15625,Imagery/chor-019,16,10,281.71875,0,Imagery,019
1331,1970-01-01 00:05:09.890625,28.15625,Listening/chor-096,16,11,309.890625,0,Listening,096
1332,1970-01-01 00:05:38.062500,28.15625,Listening/chor-096,16,12,338.0625,0,Listening,096
1333,1970-01-01 00:06:06.234375,28.15625,Listening/chor-038,16,13,366.234375,0,Listening,038
1334,1970-01-01 00:06:34.406250,28.15625,Listening/chor-038,16,14,394.40625,0,Listening,038
1335,1970-01-01 00:07:02.578125,28.15625,Listening/chor-101,16,15,422.578125,0,Listening,101
1336,1970-01-01 00:07:30.750000,28.15625,Listening/chor-101,16,16,450.75,0,Listening,101
1337,1970-01-01 00:07:58.921875,28.15625,Listening/chor-019,16,17,478.921875,0,Listening,019
1338,1970-01-01 00:08:27.093750,28.15625,Imagery/chor-096,16,18,507.09375,0,Imagery,096
1339,1970-01-01 00:08:55.265625,28.15625,Imagery/chor-101,16,19,535.265625,0,Imagery,101
1340,1970-01-01 00:09:23.437500,28.15625,Imagery/chor-019,16,20,563.4375,0,Imagery,019
1341,1970-01-01 00:09:51.609375,28.15625,Imagery/chor-019,16,21,591.609375,0,Imagery,019
1342,1970-01-01 00:10:19.781250,28.15625,Listening/chor-096,16,22,619.78125,0,Listening,096
1343,1970-01-01 00:10:47.953125,28.15625,Listening/chor-038,16,23,647.953125,0,Listening,038
1344,1970-01-01 00:11:16.125000,28.15625,Listening/chor-101,16,24,676.125,0,Listening,101
1345,1970-01-01 00:11:44.296875,28.15625,Listening/chor-019,16,25,704.296875,0,Listening,019
1346,1970-01-01 00:12:12.468750,28.15625,Imagery/chor-096,16,26,732.46875,0,Imagery,096
1347,1970-01-01 00:12:40.640625,28.15625,Imagery/chor-038,16,27,760.640625,0,Imagery,038
1348,1970-01-01 00:13:08.812500,28.15625,Imagery/chor-038,16,28,788.8125,0,Imagery,038
1349,1970-01-01 00:13:36.984375,28.15625,Imagery/chor-019,16,29,816.984375,0,Imagery,019
1350,1970-01-01 00:14:05.156250,28.15625,Imagery/chor-019,16,30,845.15625,0,Imagery,019
1351,1970-01-01 00:14:33.328125,28.15625,Imagery/chor-019,16,31,873.328125,0,Imagery,019
1352,1970-01-01 00:15:01.500000,28.15625,Imagery/chor-019,16,32,901.5,0,Imagery,019
1353,1970-01-01 00:15:29.671875,28.15625,Listening/chor-096,16,33,929.671875,0,Listening,096
1354,1970-01-01 00:15:57.843750,28.15625,Listening/chor-101,16,34,957.84375,0,Listening,101
1355,1970-01-01 00:16:26.015625,28.15625,Imagery/chor-096,16,35,986.015625,0,Imagery,096
1356,1970-01-01 00:16:54.187500,28.15625,Imagery/chor-096,16,36,1014.1875,0,Imagery,096
1357,1970-01-01 00:17:22.359375,28.15625,Imagery/chor-038,16,37,1042.359375,0,Imagery,038
1358,1970-01-01 00:17:50.531250,28.15625,Imagery/chor-038,16,38,1070.53125,1,Imagery,038
1359,1970-01-01 00:18:18.703125,28.15625,Imagery/chor-101,16,39,1098.703125,0,Imagery,101
1360,1970-01-01 00:18:46.875000,28.15625,Imagery/chor-101,16,40,1126.875,0,Imagery,101
1361,1970-01-01 00:19:15.046875,28.15625,Imagery/chor-101,16,41,1155.046875,0,Imagery,101
1362,1970-01-01 00:19:43.218750,28.15625,Imagery/chor-101,16,42,1183.21875,0,Imagery,101
1363,1970-01-01 00:20:11.390625,28.15625,Imagery/chor-101,16,43,1211.390625,0,Imagery,101
1364,1970-01-01 00:20:39.562500,28.15625,Listening/chor-096,16,44,1239.5625,0,Listening,096
1365,1970-01-01 00:21:07.734375,28.15625,Listening/chor-038,16,45,1267.734375,0,Listening,038
1366,1970-01-01 00:21:35.906250,28.15625,Listening/chor-038,16,46,1295.90625,0,Listening,038
1367,1970-01-01 00:22:04.078125,28.15625,Listening/chor-101,16,47,1324.078125,0,Listening,101
1368,1970-01-01 00:22:32.250000,28.15625,Listening/chor-101,16,48,1352.25,0,Listening,101
1369,1970-01-01 00:23:00.421875,28.15625,Listening/chor-019,16,49,1380.421875,0,Listening,019
1370,1970-01-01 00:23:28.593750,28.15625,Imagery/chor-038,16,50,1408.59375,0,Imagery,038
1371,1970-01-01 00:23:56.765625,28.15625,Imagery/chor-038,16,51,1436.765625,0,Imagery,038
1372,1970-01-01 00:24:24.937500,28.15625,Imagery/chor-101,16,52,1464.9375,0,Imagery,101
1373,1970-01-01 00:24:53.109375,28.15625,Imagery/chor-101,16,53,1493.109375,0,Imagery,101
1374,1970-01-01 00:25:21.281250,28.15625,Imagery/chor-019,16,54,1521.28125,0,Imagery,019
1375,1970-01-01 00:25:49.453125,28.15625,Listening/chor-096,16,55,1549.453125,0,Listening,096
1376,1970-01-01 00:26:17.625000,28.15625,Listening/chor-096,16,56,1577.625,0,Listening,096
1377,1970-01-01 00:26:45.796875,28.15625,Listening/chor-101,16,57,1605.796875,0,Listening,101
1378,1970-01-01 00:27:13.968750,28.15625,Listening/chor-019,16,58,1633.96875,0,Listening,019
1379,1970-01-01 00:27:42.140625,28.15625,Listening/chor-019,16,59,1662.140625,0,Listening,019
1380,1970-01-01 00:28:10.312500,28.15625,Imagery/chor-096,16,60,1690.3125,0,Imagery,096
1381,1970-01-01 00:28:38.484375,28.15625,Imagery/chor-096,16,61,1718.484375,0,Imagery,096
1382,1970-01-01 00:29:06.656250,28.15625,Imagery/chor-101,16,62,1746.65625,0,Imagery,101
1383,1970-01-01 00:29:34.828125,28.15625,Imagery/chor-019,16,63,1774.828125,0,Imagery,019
1384,1970-01-01 00:30:03.000000,28.15625,Imagery/chor-019,16,64,1803.0,0,Imagery,019
1385,1970-01-01 00:30:31.171875,28.15625,Imagery/chor-019,16,65,1831.171875,0,Imagery,019
1386,1970-01-01 00:30:59.343750,28.15625,Listening/chor-101,16,66,1859.34375,0,Listening,101
1387,1970-01-01 00:31:27.515625,28.15625,Listening/chor-101,16,67,1887.515625,0,Listening,101
1388,1970-01-01 00:31:55.687500,28.15625,Listening/chor-101,16,68,1915.6875,1,Listening,101
1389,1970-01-01 00:32:23.859375,28.15625,Listening/chor-019,16,69,1943.859375,0,Listening,019
1390,1970-01-01 00:32:52.031250,28.15625,Listening/chor-019,16,70,1972.03125,0,Listening,019
1391,1970-01-01 00:33:20.203125,28.15625,Listening/chor-019,16,71,2000.203125,0,Listening,019
1392,1970-01-01 00:33:48.375000,28.15625,Imagery/chor-096,16,72,2028.375,0,Imagery,096
1393,1970-01-01 00:34:16.546875,28.15625,Imagery/chor-096,16,73,2056.546875,0,Imagery,096
1394,1970-01-01 00:34:44.718750,28.15625,Imagery/chor-096,16,74,2084.71875,0,Imagery,096
1395,1970-01-01 00:35:12.890625,28.15625,Imagery/chor-038,16,75,2112.890625,0,Imagery,038
1396,1970-01-01 00:35:41.062500,28.15625,Imagery/chor-038,16,76,2141.0625,0,Imagery,038
1397,1970-01-01 00:36:09.234375,28.15625,Listening/chor-096,16,77,2169.234375,0,Listening,096
1398,1970-01-01 00:36:37.406250,28.15625,Listening/chor-096,16,78,2197.40625,0,Listening,096
1399,1970-01-01 00:37:05.578125,28.15625,Listening/chor-038,16,79,2225.578125,0,Listening,038
1400,1970-01-01 00:37:33.750000,28.15625,Listening/chor-038,16,80,2253.75,0,Listening,038
1401,1970-01-01 00:38:01.921875,28.15625,Listening/chor-101,16,81,2281.921875,0,Listening,101
1402,1970-01-01 00:38:30.093750,28.15625,Listening/chor-019,16,82,2310.09375,0,Listening,019
1403,1970-01-01 00:38:58.265625,28.15625,Imagery/chor-096,16,83,2338.265625,0,Imagery,096
1404,1970-01-01 00:39:26.437500,28.15625,Imagery/chor-038,16,84,2366.4375,0,Imagery,038
1405,1970-01-01 00:39:54.609375,28.15625,Imagery/chor-038,16,85,2394.609375,0,Imagery,038
1406,1970-01-01 00:40:22.781250,28.15625,Imagery/chor-101,16,86,2422.78125,0,Imagery,101
1407,1970-01-01 00:40:50.953125,28.15625,Imagery/chor-101,16,87,2450.953125,0,Imagery,101
1408,1970-01-01 00:00:00.000000,28.15625,Listening/chor-038,17,0,0.0,4,Listening,038
1409,1970-01-01 00:00:28.171875,28.15625,Listening/chor-101,17,1,28.171875,12,Listening,101
1410,1970-01-01 00:00:56.343750,28.15625,Listening/chor-019,17,2,56.34375,6,Listening,019
1411,1970-01-01 00:01:24.515625,28.15625,Listening/chor-019,17,3,84.515625,19,Listening,019
1412,1970-01-01 00:01:52.687500,28.15625,Imagery/chor-096,17,4,112.6875,4,Imagery,096
1413,1970-01-01 00:02:20.859375,28.15625,Imagery/chor-096,17,5,140.859375,5,Imagery,096
1414,1970-01-01 00:02:49.031250,28.15625,Imagery/chor-101,17,6,169.03125,1,Imagery,101
1415,1970-01-01 00:03:17.203125,28.15625,Imagery/chor-019,17,7,197.203125,3,Imagery,019
1416,1970-01-01 00:03:45.375000,28.15625,Imagery/chor-019,17,8,225.375,5,Imagery,019
1417,1970-01-01 00:04:13.546875,28.15625,Imagery/chor-019,17,9,253.546875,6,Imagery,019
1418,1970-01-01 00:04:41.718750,28.15625,Imagery/chor-019,17,10,281.71875,6,Imagery,019
1419,1970-01-01 00:05:09.890625,28.15625,Listening/chor-096,17,11,309.890625,25,Listening,096
1420,1970-01-01 00:05:38.062500,28.15625,Listening/chor-096,17,12,338.0625,16,Listening,096
1421,1970-01-01 00:06:06.234375,28.15625,Listening/chor-101,17,13,366.234375,9,Listening,101
1422,1970-01-01 00:06:34.406250,28.15625,Listening/chor-101,17,14,394.40625,29,Listening,101
1423,1970-01-01 00:07:02.578125,28.15625,Listening/chor-019,17,15,422.578125,7,Listening,019
1424,1970-01-01 00:07:30.750000,28.15625,Listening/chor-019,17,16,450.75,6,Listening,019
1425,1970-01-01 00:07:58.921875,28.15625,Listening/chor-019,17,17,478.921875,4,Listening,019
1426,1970-01-01 00:08:27.093750,28.15625,Imagery/chor-038,17,18,507.09375,0,Imagery,038
1427,1970-01-01 00:08:55.265625,28.15625,Imagery/chor-038,17,19,535.265625,16,Imagery,038
1428,1970-01-01 00:09:23.437500,28.15625,Imagery/chor-101,17,20,563.4375,8,Imagery,101
1429,1970-01-01 00:09:51.609375,28.15625,Imagery/chor-101,17,21,591.609375,8,Imagery,101
1430,1970-01-01 00:10:19.781250,28.15625,Listening/chor-096,17,22,619.78125,22,Listening,096
1431,1970-01-01 00:10:47.953125,28.15625,Listening/chor-096,17,23,647.953125,30,Listening,096
1432,1970-01-01 00:11:16.125000,28.15625,Listening/chor-038,17,24,676.125,2,Listening,038
1433,1970-01-01 00:11:44.296875,28.15625,Listening/chor-038,17,25,704.296875,20,Listening,038
1434,1970-01-01 00:12:12.468750,28.15625,Listening/chor-038,17,26,732.46875,10,Listening,038
1435,1970-01-01 00:12:40.640625,28.15625,Listening/chor-101,17,27,760.640625,3,Listening,101
1436,1970-01-01 00:13:08.812500,28.15625,Listening/chor-019,17,28,788.8125,10,Listening,019
1437,1970-01-01 00:13:36.984375,28.15625,Imagery/chor-096,17,29,816.984375,5,Imagery,096
1438,1970-01-01 00:14:05.156250,28.15625,Imagery/chor-038,17,30,845.15625,3,Imagery,038
1439,1970-01-01 00:14:33.328125,28.15625,Imagery/chor-038,17,31,873.328125,5,Imagery,038
1440,1970-01-01 00:15:01.500000,28.15625,Imagery/chor-019,17,32,901.5,0,Imagery,019
1441,1970-01-01 00:15:29.671875,28.15625,Listening/chor-096,17,33,929.671875,11,Listening,096
1442,1970-01-01 00:15:57.843750,28.15625,Listening/chor-038,17,34,957.84375,11,Listening,038
1443,1970-01-01 00:16:26.015625,28.15625,Listening/chor-101,17,35,986.015625,8,Listening,101
1444,1970-01-01 00:16:54.187500,28.15625,Listening/chor-101,17,36,1014.1875,6,Listening,101
1445,1970-01-01 00:17:22.359375,28.15625,Listening/chor-019,17,37,1042.359375,16,Listening,019
1446,1970-01-01 00:17:50.531250,28.15625,Imagery/chor-096,17,38,1070.53125,5,Imagery,096
1447,1970-01-01 00:18:18.703125,28.15625,Imagery/chor-038,17,39,1098.703125,3,Imagery,038
1448,1970-01-01 00:18:46.875000,28.15625,Imagery/chor-038,17,40,1126.875,2,Imagery,038
1449,1970-01-01 00:19:15.046875,28.15625,Imagery/chor-038,17,41,1155.046875,3,Imagery,038
1450,1970-01-01 00:19:43.218750,28.15625,Imagery/chor-019,17,42,1183.21875,0,Imagery,019
1451,1970-01-01 00:20:11.390625,28.15625,Imagery/chor-019,17,43,1211.390625,6,Imagery,019
1452,1970-01-01 00:20:39.562500,28.15625,Listening/chor-096,17,44,1239.5625,15,Listening,096
1453,1970-01-01 00:21:07.734375,28.15625,Listening/chor-096,17,45,1267.734375,12,Listening,096
1454,1970-01-01 00:21:35.906250,28.15625,Listening/chor-038,17,46,1295.90625,19,Listening,038
1455,1970-01-01 00:22:04.078125,28.15625,Listening/chor-038,17,47,1324.078125,13,Listening,038
1456,1970-01-01 00:22:32.250000,28.15625,Listening/chor-101,17,48,1352.25,5,Listening,101
1457,1970-01-01 00:23:00.421875,28.15625,Listening/chor-019,17,49,1380.421875,10,Listening,019
1458,1970-01-01 00:23:28.593750,28.15625,Listening/chor-019,17,50,1408.59375,12,Listening,019
1459,1970-01-01 00:23:56.765625,28.15625,Imagery/chor-096,17,51,1436.765625,3,Imagery,096
1460,1970-01-01 00:24:24.937500,28.15625,Imagery/chor-096,17,52,1464.9375,2,Imagery,096
1461,1970-01-01 00:24:53.109375,28.15625,Imagery/chor-101,17,53,1493.109375,2,Imagery,101
1462,1970-01-01 00:25:21.281250,28.15625,Imagery/chor-019,17,54,1521.28125,1,Imagery,019
1463,1970-01-01 00:25:49.453125,28.15625,Listening/chor-096,17,55,1549.453125,16,Listening,096
1464,1970-01-01 00:26:17.625000,28.15625,Listening/chor-038,17,56,1577.625,14,Listening,038
1465,1970-01-01 00:26:45.796875,28.15625,Listening/chor-038,17,57,1605.796875,15,Listening,038
1466,1970-01-01 00:27:13.968750,28.15625,Listening/chor-101,17,58,1633.96875,7,Listening,101
1467,1970-01-01 00:27:42.140625,28.15625,Listening/chor-019,17,59,1662.140625,17,Listening,019
1468,1970-01-01 00:28:10.312500,28.15625,Imagery/chor-096,17,60,1690.3125,3,Imagery,096
1469,1970-01-01 00:28:38.484375,28.15625,Imagery/chor-096,17,61,1718.484375,8,Imagery,096
1470,1970-01-01 00:29:06.656250,28.15625,Imagery/chor-096,17,62,1746.65625,5,Imagery,096
1471,1970-01-01 00:29:34.828125,28.15625,Imagery/chor-101,17,63,1774.828125,3,Imagery,101
1472,1970-01-01 00:30:03.000000,28.15625,Imagery/chor-101,17,64,1803.0,3,Imagery,101
1473,1970-01-01 00:30:31.171875,28.15625,Imagery/chor-019,17,65,1831.171875,3,Imagery,019
1474,1970-01-01 00:30:59.343750,28.15625,Listening/chor-096,17,66,1859.34375,23,Listening,096
1475,1970-01-01 00:31:27.515625,28.15625,Listening/chor-038,17,67,1887.515625,12,Listening,038
1476,1970-01-01 00:31:55.687500,28.15625,Listening/chor-038,17,68,1915.6875,2,Listening,038
1477,1970-01-01 00:32:23.859375,28.15625,Listening/chor-101,17,69,1943.859375,13,Listening,101
1478,1970-01-01 00:32:52.031250,28.15625,Listening/chor-101,17,70,1972.03125,24,Listening,101
1479,1970-01-01 00:33:20.203125,28.15625,Listening/chor-019,17,71,2000.203125,14,Listening,019
1480,1970-01-01 00:33:48.375000,28.15625,Imagery/chor-096,17,72,2028.375,8,Imagery,096
1481,1970-01-01 00:34:16.546875,28.15625,Imagery/chor-038,17,73,2056.546875,2,Imagery,038
1482,1970-01-01 00:34:44.718750,28.15625,Imagery/chor-101,17,74,2084.71875,0,Imagery,101
1483,1970-01-01 00:35:12.890625,28.15625,Imagery/chor-101,17,75,2112.890625,7,Imagery,101
1484,1970-01-01 00:35:41.062500,28.15625,Imagery/chor-019,17,76,2141.0625,1,Imagery,019
1485,1970-01-01 00:36:09.234375,28.15625,Listening/chor-096,17,77,2169.234375,25,Listening,096
1486,1970-01-01 00:36:37.406250,28.15625,Listening/chor-096,17,78,2197.40625,26,Listening,096
1487,1970-01-01 00:37:05.578125,28.15625,Listening/chor-101,17,79,2225.578125,5,Listening,101
1488,1970-01-01 00:37:33.750000,28.15625,Imagery/chor-096,17,80,2253.75,13,Imagery,096
1489,1970-01-01 00:38:01.921875,28.15625,Imagery/chor-038,17,81,2281.921875,4,Imagery,038
1490,1970-01-01 00:38:30.093750,28.15625,Imagery/chor-038,17,82,2310.09375,2,Imagery,038
1491,1970-01-01 00:38:58.265625,28.15625,Imagery/chor-038,17,83,2338.265625,10,Imagery,038
1492,1970-01-01 00:39:26.437500,28.15625,Imagery/chor-101,17,84,2366.4375,1,Imagery,101
1493,1970-01-01 00:39:54.609375,28.15625,Imagery/chor-101,17,85,2394.609375,4,Imagery,101
1494,1970-01-01 00:40:22.781250,28.15625,Imagery/chor-101,17,86,2422.78125,16,Imagery,101
1495,1970-01-01 00:40:50.953125,28.15625,Imagery/chor-019,17,87,2450.953125,2,Imagery,019
1496,1970-01-01 00:00:00.000000,28.15625,Listening/chor-096,18,0,0.0,0,Listening,096
1497,1970-01-01 00:00:28.171875,28.15625,Listening/chor-101,18,1,28.171875,1,Listening,101
1498,1970-01-01 00:00:56.343750,28.15625,Listening/chor-019,18,2,56.34375,1,Listening,019
1499,1970-01-01 00:01:24.515625,28.15625,Listening/chor-019,18,3,84.515625,1,Listening,019
1500,1970-01-01 00:01:52.687500,28.15625,Listening/chor-019,18,4,112.6875,1,Listening,019
1501,1970-01-01 00:02:20.859375,28.15625,Imagery/chor-101,18,5,140.859375,0,Imagery,101
1502,1970-01-01 00:02:49.031250,28.15625,Imagery/chor-101,18,6,169.03125,2,Imagery,101
